사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
Dec.23,수인선,1882,호구포,6 ,0 ,1898 ,765 ,3252 ,6024 ,6435 ,17044 ,7913 ,22745 ,4915 ,4623 ,4495 ,2945 ,4863 ,3466 ,5283 ,3819 ,5116 ,3964 ,5175 ,4043 ,5726 ,4370 ,7199 ,5491 ,16272 ,6929 ,16028 ,7890 ,5740 ,6335 ,5651 ,4805 ,4568 ,3852 ,2321 ,3089 ,1205 ,2395 ,1 ,445 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1883,남동인더스파크,1 ,0 ,360 ,662 ,995 ,3980 ,1264 ,16198 ,2086 ,19504 ,1290 ,2892 ,1228 ,1341 ,1597 ,1546 ,1798 ,1437 ,1899 ,1426 ,2073 ,1238 ,2640 ,1104 ,3671 ,1215 ,13712 ,1695 ,10270 ,1757 ,3413 ,2162 ,3833 ,1433 ,1828 ,836 ,465 ,560 ,215 ,317 ,0 ,38 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1884,원인재,35 ,0 ,3394 ,677 ,6602 ,2401 ,13489 ,5413 ,14980 ,7787 ,9261 ,4282 ,7669 ,4492 ,7405 ,5057 ,7794 ,6041 ,7192 ,6454 ,6464 ,6505 ,7613 ,8461 ,7624 ,10206 ,9240 ,12775 ,8303 ,16121 ,4849 ,10743 ,4119 ,7748 ,4121 ,7656 ,3232 ,6630 ,1676 ,4965 ,62 ,935 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1885,연수,9 ,1 ,2836 ,747 ,6390 ,2072 ,14547 ,4392 ,13421 ,12348 ,6673 ,7863 ,6078 ,7307 ,6748 ,6650 ,8155 ,7659 ,8191 ,7333 ,7958 ,7086 ,8681 ,8000 ,9551 ,10614 ,10308 ,14508 ,11838 ,16879 ,5991 ,10322 ,5707 ,6816 ,5901 ,6806 ,4838 ,4621 ,2841 ,3396 ,46 ,601 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1886,송도,3 ,0 ,2256 ,443 ,4350 ,1488 ,8177 ,2144 ,8527 ,3959 ,4577 ,2249 ,3979 ,2348 ,4110 ,2676 ,4791 ,3610 ,4732 ,3305 ,4064 ,3803 ,4449 ,4720 ,4923 ,5530 ,4691 ,6922 ,3995 ,7926 ,2272 ,5392 ,1682 ,3180 ,1461 ,3466 ,929 ,2714 ,333 ,1757 ,12 ,519 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1888,인하대,36 ,0 ,3617 ,581 ,10152 ,3672 ,21831 ,4972 ,18232 ,14030 ,9553 ,8247 ,8033 ,7202 ,10428 ,6919 ,10238 ,9801 ,10337 ,9166 ,9696 ,9031 ,11782 ,9794 ,15125 ,12131 ,14675 ,17120 ,11581 ,21605 ,6948 ,12393 ,6099 ,9250 ,5774 ,8819 ,4460 ,6777 ,2892 ,5062 ,78 ,1201 ,1 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1889,숭의,20 ,0 ,3536 ,994 ,6170 ,3383 ,12230 ,7276 ,11162 ,11413 ,6687 ,4806 ,6207 ,3916 ,6430 ,3953 ,6554 ,4646 ,5964 ,5425 ,5993 ,5087 ,6891 ,5315 ,7797 ,7735 ,9964 ,9508 ,8664 ,11154 ,4003 ,6599 ,3091 ,4849 ,2420 ,5174 ,1776 ,3897 ,925 ,2448 ,15 ,616 ,1 ,1 ,0 ,0 ,0 ,0 
Dec.23,수인선,1890,신포,7 ,0 ,1080 ,261 ,1562 ,1245 ,3240 ,3428 ,2959 ,8791 ,1881 ,3330 ,1806 ,2664 ,2293 ,2954 ,3357 ,3203 ,3010 ,3206 ,3561 ,3186 ,4084 ,3439 ,4981 ,4063 ,5628 ,4515 ,5963 ,4939 ,2719 ,2369 ,2670 ,1658 ,2292 ,1560 ,1542 ,1203 ,657 ,796 ,4 ,218 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,수인선,1891,인천,131 ,2 ,660 ,256 ,1017 ,1035 ,1848 ,2433 ,1837 ,3973 ,1659 ,2286 ,1670 ,2811 ,1831 ,3819 ,2154 ,4376 ,2142 ,3812 ,2405 ,3920 ,3218 ,3636 ,3196 ,3417 ,2754 ,3382 ,2045 ,3668 ,1270 ,2393 ,1085 ,1878 ,817 ,1371 ,450 ,1536 ,117 ,844 ,7 ,290 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1501,판교,72 ,3 ,953 ,50 ,2434 ,7637 ,5166 ,15755 ,4058 ,31893 ,2500 ,24431 ,2900 ,14150 ,4067 ,10804 ,4486 ,8554 ,5710 ,7417 ,8081 ,6996 ,11594 ,6711 ,12363 ,8771 ,19758 ,7935 ,25039 ,7847 ,18724 ,4958 ,19349 ,2158 ,12782 ,2021 ,8137 ,1686 ,2922 ,967 ,4 ,297 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1502,이매,14 ,0 ,571 ,58 ,1721 ,1144 ,4752 ,2296 ,3717 ,2659 ,1909 ,1689 ,1747 ,1006 ,1735 ,1165 ,1912 ,1242 ,1607 ,1545 ,1707 ,1478 ,1940 ,1632 ,2372 ,1804 ,2476 ,2899 ,2371 ,2856 ,1260 ,2322 ,1094 ,1250 ,1297 ,1461 ,942 ,855 ,433 ,390 ,18 ,110 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1503,삼동,0 ,0 ,1442 ,137 ,4780 ,1256 ,12204 ,2387 ,12173 ,2617 ,7787 ,1097 ,4815 ,1006 ,3654 ,1593 ,3352 ,1793 ,3167 ,2239 ,2853 ,3081 ,2931 ,4206 ,3148 ,4920 ,3767 ,7406 ,2954 ,8772 ,1201 ,7922 ,958 ,5826 ,754 ,4390 ,427 ,3624 ,138 ,2005 ,7 ,56 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1504,경기광주,1 ,0 ,3068 ,237 ,14783 ,2058 ,38336 ,6077 ,39151 ,8479 ,22490 ,5061 ,16005 ,4555 ,13169 ,5761 ,12668 ,6582 ,10902 ,8087 ,9891 ,9114 ,9646 ,11482 ,11576 ,17478 ,11796 ,20019 ,9013 ,35567 ,4518 ,23806 ,3113 ,20478 ,2477 ,13990 ,1630 ,10632 ,607 ,9041 ,0 ,87 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1505,초월,0 ,0 ,1454 ,304 ,6083 ,1714 ,15081 ,4725 ,15995 ,5826 ,9655 ,2351 ,6445 ,2076 ,5564 ,2346 ,5173 ,2539 ,4799 ,3189 ,4340 ,3675 ,4489 ,4609 ,5960 ,6488 ,6937 ,8612 ,5501 ,11173 ,2284 ,11620 ,1693 ,7299 ,1210 ,7505 ,716 ,4823 ,406 ,4595 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1506,곤지암,2 ,0 ,856 ,154 ,2892 ,1641 ,7211 ,5280 ,6178 ,7407 ,5087 ,2610 ,3805 ,2626 ,4559 ,2518 ,4412 ,2865 ,3786 ,3164 ,3487 ,3118 ,4375 ,3662 ,5257 ,4294 ,7521 ,5838 ,7308 ,5283 ,2457 ,6001 ,1975 ,3653 ,953 ,3800 ,566 ,2439 ,255 ,2161 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1507,신둔도예촌,2 ,1 ,570 ,64 ,2618 ,389 ,5637 ,2552 ,4669 ,3183 ,3732 ,1415 ,3058 ,1054 ,2415 ,1379 ,2706 ,1476 ,2430 ,1529 ,2322 ,1747 ,2480 ,2176 ,3124 ,2971 ,4177 ,3377 ,2989 ,5023 ,1178 ,3297 ,987 ,3598 ,576 ,2625 ,253 ,2440 ,88 ,1847 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1508,이천,4 ,0 ,1012 ,26 ,3203 ,1339 ,7879 ,5300 ,7095 ,8866 ,6158 ,4046 ,5959 ,3572 ,5378 ,4673 ,5502 ,4424 ,5313 ,4707 ,5171 ,4994 ,5419 ,5710 ,6980 ,6091 ,7209 ,8333 ,7612 ,7983 ,3612 ,8140 ,2870 ,5445 ,2763 ,4457 ,1411 ,4466 ,526 ,1631 ,1 ,1171 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1509,부발,0 ,0 ,1020 ,21 ,3052 ,1615 ,6285 ,6078 ,5965 ,5671 ,4835 ,1794 ,4426 ,1798 ,4848 ,2499 ,4088 ,2665 ,3890 ,2424 ,4295 ,2745 ,4329 ,3207 ,5535 ,4269 ,7230 ,5461 ,5098 ,5182 ,3370 ,6550 ,1909 ,4272 ,1218 ,4047 ,788 ,3676 ,310 ,2511 ,4 ,1705 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1510,세종대왕릉,2 ,0 ,241 ,6 ,571 ,61 ,985 ,617 ,1003 ,699 ,840 ,464 ,809 ,420 ,622 ,569 ,684 ,529 ,668 ,408 ,657 ,707 ,734 ,760 ,649 ,799 ,906 ,738 ,613 ,1090 ,242 ,716 ,173 ,602 ,107 ,469 ,56 ,281 ,12 ,370 ,3 ,135 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,경강선,1511,여주,7 ,0 ,1578 ,9 ,4417 ,776 ,7972 ,3236 ,7408 ,3735 ,6174 ,4050 ,6614 ,3037 ,5425 ,3461 ,5682 ,3875 ,5862 ,4033 ,5918 ,4168 ,6276 ,5512 ,5592 ,5851 ,5124 ,6387 ,4429 ,9010 ,2386 ,6435 ,1768 ,6422 ,1499 ,5140 ,746 ,2941 ,237 ,4205 ,1 ,1634 ,0 ,0 ,0 ,0 ,0 ,0 
Dec.23,서해선,1980,김포공항,23 ,3 ,352 ,2229 ,631 ,7588 ,1485 ,8453 ,2590 ,9541 ,2598 ,7277 ,2782 ,8222 ,3607 ,9059 ,3633 ,9005 ,5041 ,8978 ,7364 ,7916 ,7769 ,7005 ,7939 ,7322 ,9154 ,8396 ,10868 ,6955 ,7137 ,4254 ,6818 ,1684 ,7620 ,1081 ,6008 ,870 ,2197 ,1313 ,72 ,482 ,0 ,25 ,0 ,0 ,0 ,0 
Dec.23,서해선,1981,원종,63 ,7 ,4781 ,597 ,7137 ,2409 ,14944 ,4756 ,14623 ,7002 ,9255 ,4150 ,7723 ,3828 ,7251 ,4442 ,7471 ,5244 ,6796 ,5867 ,6252 ,6382 ,6657 ,7785 ,7567 ,10221 ,9079 ,13137 ,8413 ,17813 ,4431 ,13293 ,3670 ,7601 ,2973 ,7819 ,2477 ,6743 ,1338 ,4798 ,26 ,758 ,1 ,2 ,0 ,0 ,0 ,0 
Dec.23,서해선,1982,부천종합운동장,18 ,0 ,2395 ,294 ,4055 ,1417 ,10800 ,2360 ,11223 ,3591 ,5878 ,1798 ,3496 ,1352 ,3032 ,1385 ,3207 ,1757 ,2875 ,2014 ,2735 ,1946 ,2762 ,2546 ,3349 ,3495 ,4165 ,5177 ,4384 ,8233 ,2052 ,6010 ,1668 ,3671 ,1428 ,3660 ,1022 ,3355 ,527 ,2142 ,32 ,371 ,1 ,1 ,0 ,0 ,0 ,0 
Dec.23,5호선,2511,방화,19 ,1 ,5206 ,10 ,10420 ,3544 ,24847 ,5449 ,25990 ,13515 ,15357 ,7701 ,12966 ,6209 ,12568 ,6366 ,12411 ,7735 ,12323 ,9228 ,11287 ,10153 ,11354 ,11659 ,12325 ,13141 ,12335 ,15173 ,10068 ,21433 ,5082 ,18486 ,3983 ,12319 ,3150 ,11522 ,2323 ,11611 ,1007 ,7498 ,159 ,2846 ,1 ,348 ,0 ,9 ,0 ,0 
Dec.23,5호선,2512,개화산,9 ,0 ,4452 ,170 ,7767 ,4512 ,19876 ,6564 ,20442 ,17025 ,11968 ,7230 ,9196 ,5371 ,8669 ,5581 ,9747 ,7426 ,8774 ,6757 ,7723 ,6825 ,8579 ,8305 ,9784 ,9477 ,13288 ,12504 ,14252 ,16737 ,5923 ,14055 ,3662 ,9725 ,3318 ,9553 ,2977 ,8382 ,926 ,5370 ,113 ,1869 ,1 ,112 ,0 ,8 ,0 ,0 
Dec.23,5호선,2513,김포공항,9 ,1 ,938 ,3548 ,3470 ,10877 ,14115 ,15127 ,18634 ,20651 ,9989 ,14955 ,9787 ,16123 ,13172 ,17859 ,14257 ,17930 ,16670 ,19555 ,21417 ,18464 ,23034 ,17782 ,23092 ,17436 ,26670 ,19510 ,30087 ,16055 ,19661 ,9953 ,17357 ,4780 ,16618 ,3076 ,14387 ,1946 ,5893 ,1292 ,403 ,633 ,1 ,105 ,0 ,32 ,0 ,0 
Dec.23,5호선,2514,송정,26 ,0 ,3616 ,1187 ,7819 ,4285 ,17301 ,6331 ,20887 ,10750 ,14572 ,7243 ,11571 ,6249 ,10749 ,7224 ,10862 ,8453 ,10486 ,8490 ,9926 ,8948 ,10267 ,10528 ,11989 ,12569 ,13166 ,14611 ,12619 ,19578 ,7305 ,15417 ,5882 ,10513 ,5192 ,10346 ,4318 ,9646 ,2193 ,6227 ,329 ,2203 ,4 ,67 ,0 ,32 ,0 ,0 
Dec.23,5호선,2515,마곡,8 ,1 ,2561 ,7033 ,7661 ,20269 ,22267 ,16630 ,25401 ,50824 ,13812 ,32917 ,12037 ,15265 ,12515 ,13061 ,13601 ,13955 ,14829 ,15236 ,16101 ,14013 ,21638 ,14086 ,32313 ,16780 ,39821 ,21305 ,40747 ,27761 ,19958 ,20136 ,14542 ,10802 ,13036 ,10373 ,9245 ,10007 ,3817 ,5833 ,472 ,2354 ,5 ,90 ,0 ,27 ,0 ,0 
Dec.23,5호선,2516,발산,0 ,0 ,3656 ,2444 ,10029 ,13497 ,25337 ,36589 ,29834 ,112053 ,19781 ,62332 ,20570 ,34035 ,24342 ,34919 ,29401 ,34379 ,32623 ,35951 ,37386 ,32436 ,44938 ,34064 ,51358 ,38579 ,71454 ,46943 ,88464 ,58729 ,41515 ,39596 ,38819 ,22363 ,39980 ,18188 ,32891 ,15374 ,14534 ,9893 ,1896 ,3418 ,24 ,138 ,0 ,44 ,0 ,0 
Dec.23,5호선,2517,우장산,0 ,0 ,7030 ,896 ,20853 ,4460 ,50797 ,12885 ,58493 ,20953 ,31593 ,15107 ,26945 ,13723 ,25673 ,13752 ,26677 ,17550 ,24995 ,20493 ,22476 ,22556 ,24724 ,25937 ,27047 ,29956 ,24491 ,35590 ,19734 ,52273 ,11982 ,40310 ,8806 ,26158 ,8004 ,24686 ,6015 ,24716 ,1994 ,15368 ,422 ,4157 ,15 ,87 ,0 ,22 ,0 ,0 
Dec.23,5호선,2518,화곡,309 ,0 ,22190 ,1537 ,40698 ,10052 ,106915 ,14777 ,142294 ,29954 ,74226 ,25282 ,48741 ,19830 ,43483 ,21615 ,46281 ,25608 ,42570 ,29198 ,37419 ,33625 ,37450 ,41416 ,41386 ,54945 ,42674 ,66655 ,39780 ,118443 ,23117 ,86173 ,17497 ,55253 ,15246 ,55722 ,11678 ,48746 ,5113 ,31087 ,749 ,9567 ,42 ,240 ,2 ,68 ,0 ,0 
Dec.23,5호선,2519,까치산,246 ,0 ,24303 ,1390 ,41477 ,8576 ,113069 ,10926 ,145268 ,21530 ,78944 ,18309 ,49362 ,18827 ,44827 ,21814 ,45304 ,26653 ,41426 ,30015 ,35165 ,34356 ,34329 ,45670 ,37357 ,56903 ,36286 ,72012 ,33395 ,118327 ,19889 ,89738 ,15274 ,60921 ,13615 ,61311 ,11316 ,51238 ,5309 ,33469 ,786 ,10101 ,40 ,730 ,0 ,46 ,0 ,0 
Dec.23,5호선,2520,신정(은행정),115 ,3 ,12256 ,834 ,22301 ,3663 ,57837 ,7477 ,74855 ,13067 ,38611 ,8654 ,22633 ,7608 ,19272 ,8604 ,19479 ,10265 ,17964 ,12142 ,15070 ,14148 ,14633 ,18277 ,16292 ,23479 ,17829 ,29926 ,15993 ,45878 ,8396 ,34221 ,6126 ,23566 ,5208 ,23692 ,3900 ,22528 ,1877 ,14054 ,237 ,4312 ,5 ,157 ,0 ,0 ,0 ,0 
Dec.23,5호선,2521,목동,10 ,0 ,8715 ,1356 ,19478 ,5355 ,54817 ,11429 ,69921 ,25572 ,35750 ,20759 ,26265 ,16088 ,25022 ,15155 ,25678 ,18335 ,24373 ,23187 ,23094 ,22673 ,23127 ,27014 ,26387 ,33638 ,29062 ,45696 ,28257 ,75241 ,16557 ,50168 ,13834 ,31412 ,13110 ,31201 ,11030 ,29725 ,4444 ,16603 ,696 ,5689 ,4 ,207 ,0 ,0 ,0 ,0 
Dec.23,5호선,2522,오목교(목동운동장앞),5 ,0 ,4687 ,1733 ,13949 ,7715 ,45596 ,22156 ,53949 ,61403 ,31160 ,49304 ,24796 ,33378 ,26403 ,33155 ,30137 ,33283 ,31199 ,35989 ,33126 ,35691 ,36977 ,37965 ,44125 ,44786 ,53284 ,53907 ,65427 ,73534 ,36119 ,45314 ,39557 ,27685 ,31033 ,26418 ,23727 ,23834 ,8048 ,14212 ,1096 ,4199 ,13 ,156 ,0 ,0 ,0 ,0 
Dec.23,5호선,2523,양평,3 ,0 ,2463 ,895 ,6382 ,4863 ,22645 ,9035 ,27441 ,37508 ,12843 ,13382 ,8891 ,6326 ,8192 ,5863 ,9274 ,6709 ,9530 ,6886 ,8587 ,6953 ,9549 ,7979 ,12560 ,9997 ,18370 ,13395 ,29432 ,22274 ,8754 ,15137 ,6019 ,10656 ,5071 ,10514 ,3896 ,10319 ,1802 ,6245 ,267 ,2143 ,1 ,79 ,0 ,0 ,0 ,0 
Dec.23,5호선,2524,영등포구청,1 ,0 ,1117 ,685 ,2695 ,2132 ,7735 ,5721 ,13305 ,25260 ,5702 ,10368 ,4214 ,4848 ,4800 ,4462 ,5329 ,4707 ,5521 ,5379 ,5560 ,5113 ,6596 ,5171 ,7705 ,5883 ,12043 ,7743 ,21250 ,13166 ,7012 ,6690 ,4993 ,4422 ,4893 ,4685 ,3621 ,4241 ,1827 ,2661 ,262 ,743 ,4 ,55 ,0 ,0 ,0 ,0 
Dec.23,5호선,2525,영등포시장,10 ,0 ,2855 ,877 ,5725 ,4976 ,21428 ,13291 ,33222 ,36817 ,15366 ,22952 ,12069 ,17864 ,12535 ,18137 ,15620 ,21691 ,15833 ,24642 ,17209 ,21161 ,22137 ,18950 ,27691 ,19525 ,33676 ,23441 ,41970 ,33695 ,18637 ,20217 ,14754 ,13106 ,13387 ,12911 ,9733 ,12144 ,4364 ,8354 ,538 ,2105 ,3 ,205 ,0 ,0 ,0 ,0 
Dec.23,5호선,2526,신길,53 ,2 ,2039 ,338 ,4500 ,1882 ,15118 ,4710 ,23553 ,13548 ,11137 ,5753 ,7773 ,3188 ,5823 ,3813 ,5917 ,3949 ,5581 ,4676 ,5090 ,4745 ,5355 ,5984 ,6498 ,7456 ,9300 ,11359 ,12794 ,19210 ,4856 ,11597 ,3519 ,9934 ,3648 ,10339 ,3028 ,10344 ,1796 ,6906 ,242 ,2109 ,6 ,263 ,0 ,0 ,0 ,0 
Dec.23,5호선,2527,여의도,11 ,0 ,2536 ,2768 ,3701 ,27522 ,9767 ,130373 ,13919 ,203909 ,11664 ,82352 ,13088 ,40819 ,20730 ,40852 ,22848 ,38733 ,29876 ,42202 ,38326 ,34566 ,48837 ,33245 ,65988 ,34610 ,146003 ,39986 ,162647 ,43871 ,69387 ,18607 ,65277 ,10233 ,54761 ,8962 ,33158 ,7732 ,11889 ,5009 ,1461 ,2885 ,11 ,177 ,0 ,1 ,0 ,0 
Dec.23,5호선,2528,여의나루,4 ,0 ,1027 ,1266 ,2377 ,11863 ,5624 ,37100 ,9413 ,69456 ,6176 ,31257 ,6085 ,26712 ,8082 ,24035 ,10981 ,24050 ,12470 ,27010 ,17370 ,27014 ,22480 ,27665 ,32728 ,27087 ,53435 ,24982 ,59182 ,23563 ,27202 ,12253 ,28620 ,7277 ,19196 ,5460 ,12548 ,4365 ,3488 ,2819 ,609 ,923 ,42 ,100 ,0 ,0 ,0 ,0 
Dec.23,5호선,2529,마포,20 ,0 ,2417 ,1263 ,7823 ,7408 ,25189 ,20103 ,35405 ,70120 ,20318 ,35041 ,17465 ,18108 ,18264 ,19846 ,19989 ,17684 ,21040 ,18319 ,20891 ,17164 ,21529 ,18621 ,25361 ,23504 ,39669 ,37636 ,57285 ,48810 ,21935 ,26165 ,21261 ,17091 ,24152 ,16156 ,19033 ,14182 ,8619 ,8923 ,1193 ,2792 ,7 ,258 ,0 ,0 ,0 ,0 
Dec.23,5호선,2530,공덕,7 ,1 ,1650 ,868 ,5070 ,6859 ,18881 ,27440 ,31702 ,72815 ,16874 ,38010 ,14453 ,18061 ,16497 ,18321 ,19555 ,17140 ,20445 ,17144 ,19724 ,16222 ,22090 ,17181 ,25755 ,21504 ,42138 ,34725 ,57679 ,47199 ,23789 ,22836 ,21455 ,14581 ,23222 ,14425 ,18503 ,12639 ,7993 ,7494 ,1216 ,2299 ,5 ,241 ,0 ,0 ,0 ,0 
Dec.23,5호선,2531,애오개,37 ,0 ,2306 ,382 ,5231 ,3417 ,16786 ,7788 ,24461 ,25228 ,12917 ,13458 ,9390 ,6862 ,9507 ,6541 ,10587 ,6920 ,10881 ,8351 ,9501 ,8447 ,10568 ,8912 ,11407 ,10352 ,14661 ,14769 ,20624 ,20504 ,7542 ,12842 ,5339 ,9090 ,4655 ,8858 ,3466 ,8488 ,1400 ,5377 ,181 ,2583 ,5 ,576 ,0 ,126 ,0 ,0 
Dec.23,5호선,2532,충정로(경기대입구),18 ,0 ,828 ,250 ,2049 ,2078 ,5230 ,13079 ,7980 ,30100 ,4910 ,12528 ,4131 ,4805 ,5339 ,4495 ,5282 ,4126 ,5652 ,4876 ,6021 ,4874 ,6342 ,4284 ,7607 ,5034 ,16801 ,6652 ,24656 ,9206 ,7533 ,5606 ,5980 ,4475 ,5399 ,4155 ,3383 ,4132 ,1444 ,2735 ,306 ,769 ,31 ,165 ,0 ,8 ,0 ,0 
Dec.23,5호선,2533,서대문,8 ,1 ,3358 ,1012 ,6336 ,14646 ,17232 ,62900 ,23508 ,162415 ,17959 ,50178 ,19238 ,26555 ,23979 ,22419 ,24639 ,21454 ,24623 ,25159 ,26049 ,20620 ,32759 ,18299 ,42873 ,19422 ,72660 ,23697 ,105524 ,29084 ,30529 ,15668 ,26897 ,11234 ,26053 ,12015 ,18786 ,9373 ,7991 ,5890 ,1874 ,1952 ,594 ,178 ,0 ,0 ,0 ,0 
Dec.23,5호선,2534,광화문(세종문화회관),3 ,1 ,1398 ,1082 ,3334 ,26068 ,8623 ,73622 ,12906 ,252192 ,11864 ,124601 ,17053 ,59329 ,27183 ,60482 ,33235 ,53792 ,40625 ,57430 ,49969 ,48554 ,61729 ,46460 ,81188 ,54612 ,123727 ,77106 ,213194 ,79748 ,98693 ,39796 ,95285 ,19775 ,101620 ,12539 ,59371 ,8538 ,18334 ,5423 ,3405 ,1035 ,1078 ,86 ,2 ,2 ,0 ,0 
Dec.23,5호선,2535,종로3가,40 ,3 ,1652 ,396 ,2283 ,5554 ,3488 ,12613 ,5268 ,40022 ,6585 ,34155 ,9490 ,30303 ,13617 ,36010 ,19540 ,36245 ,22380 ,33948 ,27450 ,31370 ,34303 ,30224 ,40761 ,32245 ,48580 ,35324 ,57621 ,37695 ,35794 ,21261 ,35577 ,11855 ,41043 ,9700 ,34193 ,7723 ,17616 ,5007 ,4241 ,1759 ,319 ,215 ,0 ,0 ,0 ,0 
Dec.23,5호선,2536,을지로4가,12 ,1 ,522 ,538 ,738 ,5740 ,2162 ,17640 ,3451 ,42918 ,3510 ,19522 ,4582 ,12302 ,6463 ,11956 ,7457 ,10905 ,9338 ,10258 ,10788 ,9016 ,12222 ,8502 ,14938 ,7878 ,27107 ,7851 ,36056 ,7787 ,14064 ,4368 ,9787 ,2899 ,8367 ,2642 ,5769 ,1745 ,2893 ,1396 ,529 ,647 ,16 ,44 ,0 ,0 ,0 ,0 
Dec.23,5호선,2537,동대문역사문화공원(DDP),1 ,0 ,161 ,213 ,549 ,2762 ,1348 ,8737 ,2164 ,28347 ,2577 ,11938 ,2866 ,4649 ,3296 ,4043 ,2898 ,3701 ,3241 ,3722 ,3865 ,3867 ,4396 ,3793 ,6687 ,4251 ,12273 ,4488 ,19727 ,4767 ,7756 ,2744 ,4455 ,2215 ,4072 ,2471 ,2647 ,2394 ,1385 ,1726 ,240 ,492 ,9 ,72 ,0 ,3 ,0 ,0 
Dec.23,5호선,2538,청구,10 ,0 ,1627 ,270 ,2446 ,1720 ,6371 ,3448 ,10552 ,13754 ,6744 ,7323 ,5585 ,4213 ,5586 ,3890 ,5612 ,4494 ,5518 ,4834 ,5868 ,5259 ,5846 ,5711 ,7604 ,6551 ,8885 ,7877 ,12953 ,10667 ,7177 ,6951 ,4679 ,4989 ,3846 ,4880 ,3227 ,4758 ,1760 ,3078 ,272 ,878 ,15 ,95 ,0 ,2 ,0 ,0 
Dec.23,5호선,2539,신금호,44 ,0 ,3050 ,421 ,6506 ,3046 ,18364 ,7976 ,27354 ,13147 ,15813 ,8039 ,10586 ,5757 ,10144 ,6883 ,10324 ,7781 ,10445 ,8771 ,9862 ,9718 ,9481 ,11694 ,12472 ,14147 ,11191 ,18058 ,10979 ,25420 ,7441 ,16530 ,4983 ,11105 ,4367 ,11189 ,3131 ,10109 ,1331 ,6396 ,295 ,2435 ,7 ,103 ,0 ,3 ,0 ,0 
Dec.23,5호선,2540,행당,30 ,0 ,3925 ,626 ,10908 ,2512 ,28452 ,4537 ,42202 ,9075 ,21754 ,6448 ,14883 ,5465 ,13664 ,6604 ,13153 ,7748 ,12534 ,9000 ,10839 ,10751 ,11186 ,12426 ,11730 ,15964 ,11908 ,19543 ,10540 ,30156 ,6663 ,19566 ,5060 ,13834 ,3918 ,13816 ,3240 ,12542 ,1216 ,7624 ,245 ,2549 ,15 ,82 ,0 ,2 ,0 ,0 
Dec.23,5호선,2541,왕십리(성동구청),67 ,1 ,1937 ,442 ,2011 ,3000 ,5297 ,5327 ,8324 ,17156 ,4888 ,9524 ,4658 ,7611 ,5381 ,8115 ,6364 ,8635 ,6914 ,9350 ,7761 ,9608 ,8697 ,9615 ,10314 ,11001 ,11702 ,13783 ,14588 ,18302 ,8948 ,9817 ,8238 ,5867 ,9394 ,5171 ,7783 ,4581 ,3478 ,2881 ,607 ,2336 ,17 ,510 ,0 ,107 ,0 ,0 
Dec.23,5호선,2542,마장,1 ,0 ,2338 ,599 ,5606 ,4136 ,14286 ,6411 ,19976 ,14597 ,11552 ,8990 ,9384 ,8162 ,9395 ,8135 ,10099 ,9283 ,9840 ,8854 ,10302 ,7618 ,10771 ,8770 ,12258 ,10342 ,12092 ,13469 ,11810 ,18683 ,7808 ,10988 ,6347 ,7897 ,6116 ,7840 ,4154 ,7354 ,1551 ,4402 ,178 ,1538 ,9 ,56 ,0 ,0 ,0 ,0 
